,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,ind,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_avg_age,beta_avg_basement,beta_avg_sqft,beta_avg_water_dist,beta_avg_unemp,beta_avg_tech,beta_avg_index,se_Intercept,se_avg_age,se_avg_basement,se_avg_sqft,se_avg_water_dist,se_avg_unemp,se_avg_tech,se_avg_index,t_Intercept,t_avg_age,t_avg_basement,t_avg_sqft,t_avg_water_dist,t_avg_unemp,t_avg_tech,t_avg_index,p_Intercept,p_avg_age,p_avg_basement,p_avg_sqft,p_avg_water_dist,p_avg_unemp,p_avg_tech,p_avg_index,sumW_Intercept,sumW_avg_age,sumW_avg_basement,sumW_avg_sqft,sumW_avg_water_dist,sumW_avg_unemp,sumW_avg_tech,sumW_avg_index,w_43,w_164,w_226,w_81,w_354
52,52,52,52,52,23.0,-122.3848746,47.32216635,-0.8867031683611195,-0.5673530985661726,-0.8055419910762938,-0.08116117728482575,0.8609012183388544,-0.6940945440451284,0.009055795085839896,-0.0066817700603470035,0.4928506854102554,-0.10648468660762432,-0.13676599407120618,0.12464908846790584,-0.04058601108572685,0.04753056358726397,0.044037480840258936,0.0271514541303898,0.050362843972117134,0.03761548025857162,0.022995707370551573,0.024764537114551004,0.028881313490736527,-14.603120427360434,0.2056383542621065,-0.2460925307447273,9.785997901212985,-2.830874041103308,-5.947457578380452,5.033370415579676,-1.4052688808195832,3.5572946681274694e-38,0.8371909541880419,0.8057524301738536,3.4825210646171505e-20,0.004905700076738543,6.5086782282687996e-09,7.666851788786219e-07,0.1608133739234591,17.409339770940505,17.636374850223316,38.42842737295288,17.409339770940505,17.409339770940505,109.76599892927842,91.03047431272776,77.35003635131343,0.0,0.0,0.0,0.0,0.0012309922684991162
53,53,53,53,53,24.0,-122.3454753,47.32229064,-1.6180651070838772,-0.4566694126124789,-1.4414291268393895,-0.17663598024448726,0.8489773462597284,-0.6843962475944337,-0.018118307320059392,-0.006698444621682818,0.4829576824028754,-0.10572446572797632,-0.1364854659138066,0.1243673266203254,-0.041468844398251145,0.048750600594839336,0.04003853594838976,0.02686830313705216,0.049974394771621015,0.038120746375993865,0.022981108027871167,0.02476397468125005,0.028845875990854964,-14.038724430953634,-0.4525217241563016,-0.24930657464726425,9.664102679181076,-2.773410171070396,-5.939028951444764,5.022106839516746,-1.4376004532293651,6.149639092844603e-36,0.6511688054621838,0.8032674246886461,8.971168241428142e-20,0.005839339400993632,6.8204661841298564e-09,8.098869492064038e-07,0.1514258346241776,19.722922886042554,21.94424855134765,43.96532038475167,19.722922886042554,19.722922886042554,116.45190666052956,96.70279755511248,83.97025024695107,0.0,0.0,0.0,0.0,0.03840533505922917
54,54,54,54,54,25.0,-122.2829231,47.32459595,-1.0923906152720029,0.1658414660738443,-1.2383420777387075,0.14595146246670465,0.8386058420895477,-0.638955230637092,-0.06847623853284204,-0.00643528408741773,0.4545684423241804,-0.10196515016762596,-0.1360290176097506,0.12374515852386556,-0.04286350791219934,0.054847106352060034,0.0398103513935147,0.02654391496424222,0.05023880330670362,0.04146985323911302,0.022959202104616373,0.024738751409108084,0.02881630621002242,-11.649752797087958,-1.7200611432934287,-0.2424391464517128,9.048154263330654,-2.4587776952018663,-5.924814677353244,5.002077771730477,-1.4874740572159542,8.613018955405618e-27,0.08629037435674825,0.808579513702773,9.631919189468686e-18,0.01441637798522622,7.3796221167399825e-09,8.92592849768136e-07,0.1377748200259395,14.775255219012205,15.642098366523607,49.84537871639221,14.775255219012205,14.775255219012205,123.06321507061183,102.93981702770424,88.40802543440269,0.0,0.0,0.0,0.0,0.1507426657069346
55,55,55,55,55,26.0,-122.3231285,47.32439003,-1.5118455303415057,-0.16233041131141968,-1.4630321884456732,-0.04881334189583253,0.8452081704829657,-0.6704437551432274,-0.03145308648773301,-0.007126815413294504,0.4833140970022071,-0.10562319039356437,-0.13645437014059722,0.12421837185666275,-0.04194367175570855,0.0494009657138213,0.03917375337249409,0.02661093530490455,0.04847976486281945,0.03866607836325367,0.02297705915644133,0.02474959764691183,0.02883506889304535,-13.571470627256426,-0.8029122506759294,-0.2678152921585207,9.969398539159886,-2.7316757960627167,-5.938722149407183,5.019005707842783,-1.4546062612607396,4.195635224695156e-34,0.4225611659804807,0.7889965993712418,8.28350499769848e-21,0.006615237306640728,6.8320861717064945e-09,8.221889356023866e-07,0.1466594045106176,20.82463293122084,21.54242316359411,47.6617783239633,20.82463293122084,20.82463293122084,119.0465152068852,100.00709345744465,86.34793633615766,0.0,0.0,0.0,0.0,0.07908629344523493
56,56,56,56,56,27.0,-122.2617249,47.32042386,-0.8375976745935155,0.015390031888137591,-0.8752033833338358,0.03760570874032043,0.8410666050301245,-0.6361249451155688,-0.0709930116933069,-0.005348469986495732,0.44571188811937024,-0.09459205954902523,-0.1358195753568695,0.12333049961624327,-0.043347103644782135,0.054951682392038265,0.038768706489249946,0.026612041435519845,0.052226621401508695,0.04162175797294248,0.022951278163760053,0.024730280941324203,0.02879912729070372,-11.57607769999294,-1.8311937158128384,-0.20097931981110545,8.534189579157704,-2.2726589206183396,-5.917734706876932,4.98702379923871,-1.5051533752126738,1.6091688569651195e-26,0.0679072263317457,0.8408295202563494,4.131053135204066e-16,0.023642336659398,7.674589948827882e-09,9.600722743652657e-07,0.13317134471870867,15.01718070192707,16.059803543984152,49.15215007164007,15.01718070192707,15.01718070192707,123.64130180040232,103.10296088559923,88.30531045310103,0.0,0.0,0.0,0.0,0.1671032011902531
57,57,57,57,57,28.0,-122.3027673,47.33653031,-1.5406468845823127,-0.2413407833325201,-1.4705737703227435,-0.07007311425956919,0.8450375399728636,-0.6390232417807653,-0.05551114468340829,-0.008443489248485418,0.5003440633474902,-0.1295694117272076,-0.13610614509354868,0.1243253920007258,-0.04227376720093239,0.05126057457375181,0.04019256392928092,0.026427823866947347,0.0488558086471749,0.040496466711945456,0.02296267856540703,0.024721659920099004,0.0288021544048101,-12.466173996184187,-1.3811297229278658,-0.3194924141690489,10.241240032702287,-3.1995238658435317,-5.927276502428198,5.029006644478908,-1.4677293443671169,7.580254388865414e-30,0.16810538897817698,0.7495405434006237,9.600313357023177e-22,0.0015001759904900054,7.27967416980573e-09,7.831512581341488e-07,0.14306067715905546,16.52830702348066,17.77642345919905,48.93899927236006,16.52830702348066,16.52830702348066,122.71878706739996,103.44404222428246,89.32668811645155,0.0,0.0,0.0,0.0,0.15737659266276666
58,58,58,58,58,29.0,-122.3470635,47.33572888,-0.3075920071549005,-0.5306772178374375,-0.4205396899030672,0.11294768274816674,0.8539835857886653,-0.6709636364029781,-0.006745789639575771,-0.008402076779298516,0.5043280606859474,-0.12575099298259262,-0.13615992295940818,0.12473943662398085,-0.04114449283890815,0.047587683300157314,0.042563437160803456,0.02671922982174204,0.04906528736031663,0.038317887155720085,0.022971224510561127,0.02473145313605739,0.02882294862573376,-14.099523025126127,-0.15848789687943596,-0.31445804521137644,10.27871409337432,-3.2817830605208766,-5.9274124849899925,5.043756868540656,-1.427490759990234,3.5393080543921216e-36,0.874162221915508,0.7533573838854495,7.11570239738079e-22,0.0011336054691567755,7.2741920919201555e-09,7.288293180859095e-07,0.1543150480445526,18.58227338914519,18.88173418078536,43.36381990008587,18.58227338914519,18.58227338914519,118.06127632518628,98.39714239487648,85.12377435178452,0.0,0.0,0.0,0.0,0.06446224554569524
59,59,59,59,59,30.0,-122.2371354,47.3279499,-1.5974905705078548,-1.1034968269329468,-1.3651450696622918,-0.23234550084556305,0.8468485429260978,-0.6318224703957115,-0.06249042999226971,-0.005738886100239916,0.4557389643237759,-0.09498686702108744,-0.13530918620132096,0.12306491948378474,-0.04389768805182568,0.05523121426073675,0.03884487769309961,0.026563577823808464,0.0598315625242446,0.04152473426612757,0.022932423527886492,0.024680330052051055,0.028756227779699373,-11.439590435455392,-1.6087173831768942,-0.2160434162259669,7.617032634558122,-2.2874768183301746,-5.9003439403943085,4.986356309832146,-1.5265454282851212,5.098738451690541e-26,0.10856456047330773,0.8290776394044459,2.365595791013969e-13,0.022754020087119332,8.448856781011441e-09,9.631757357795758e-07,0.12776201078523475,12.916129423478322,14.419880410926568,49.16132679681598,12.916129423478322,12.916129423478322,125.57618957777932,104.9461757291296,88.86711230448824,0.0,0.0,0.0,0.0,0.23020858242305595
60,60,60,60,60,31.0,-122.1858493,47.33859036,-0.6219082801509875,0.08027811843167021,-0.5773606630323588,-0.04454761711862877,0.8803190018935038,-0.6325341623886991,-0.004936244656498901,-0.0051047258259177535,0.4803589658855545,-0.08885282694052496,-0.13396100595363686,0.12210075560237944,-0.045224562977938136,0.04989961801442927,0.03671217693932212,0.026886263387499783,0.06556819202001155,0.03967489904411094,0.022886535411873733,0.024574452549644743,0.028600706581215867,-12.676132354475975,-0.13445796648500374,-0.189863714133333,7.326097473283204,-2.239522445708999,-5.853267152184894,4.968605317075297,-1.581239360276517,1.2047199665246451e-30,0.8931164302421395,0.8495241371033887,1.5997299688941115e-12,0.02573885041224844,1.094761361430704e-08,1.0493591148466602e-06,0.11471132787532262,14.023531927799775,14.190521501914342,43.93701931344712,14.023531927799775,14.023531927799775,126.2800408312907,103.46690341820995,87.23226288631069,0.0,0.0,0.0,0.0,0.30955794568198636
61,61,61,61,61,32.0,-122.21600159999998,47.34224543,-1.2374674500607985,0.2440370362952673,-1.171062586181991,-0.06640486387880751,0.8553713123242529,-0.6328954398583464,-0.03143253328398468,-0.0068874494926515605,0.4978883252000412,-0.10144887486409948,-0.13442644944417348,0.1229765375842875,-0.04452320453089692,0.05183438248301058,0.03762493461222341,0.02673410515639376,0.060858914271793636,0.039943339690053176,0.022902024362843863,0.02461994836108674,0.028648725404797036,-12.209954272452006,-0.8354176188726992,-0.2576278297837229,8.181025428361908,-2.5398195456691517,-5.869631754573902,4.99499575631357,-1.5541076924644546,7.039787079328553e-29,0.4040429296532985,0.7968430027290687,5.040392978724165e-15,0.011515505401130973,1.000654712687087e-08,9.237461777909124e-07,0.12104724567514925,14.1855455699369,14.742016290299118,46.21297806133926,14.1855455699369,14.1855455699369,128.3177017672722,106.2357919788005,90.86810709935301,0.0,0.0,0.0002300650285067913,0.0,0.31819866883793074
62,62,62,62,62,33.0,-122.2740611,47.34568889,-0.9477259019447399,-0.15230548824952228,-0.8950869500694899,-0.05263895187525003,0.8395468583479162,-0.6178683727374038,-0.07131354320640919,-0.009465695119329376,0.5461388601684026,-0.13730065299357225,-0.13518561611434854,0.1242018425707919,-0.04296652990393365,0.0526583884214827,0.03954074946459556,0.02639247466189416,0.049561424808694805,0.04078067983173187,0.02293059111806829,0.0246770120262009,0.028772498450470488,-11.733522260345818,-1.803545561782098,-0.3586512913469265,11.019434212726484,-3.3668063789053653,-5.8954265687389205,5.033098919712005,-1.4933193924016377,4.2229152291338676e-27,0.07214788276014059,0.7200685660743449,1.70696636856157e-24,0.0008434747369234671,8.681281646696527e-09,7.676997853007802e-07,0.13623932717700776,14.288850201494705,15.683006050781273,48.56860528679147,14.288850201494705,14.288850201494705,127.88457235156515,107.00343366903412,90.80013539203829,0.0,0.0,0.0,0.0,0.2536290497763075
63,63,63,63,63,34.0,-122.3033873,47.35010444,-1.2124304691008854,0.02751856252212259,-1.1841369372754842,-0.028293531825401175,0.8468425430327778,-0.6167195741621807,-0.06508927156017924,-0.011035526441177907,0.5521430969703562,-0.17582137788716046,-0.13555182438976332,0.12474780074307908,-0.042062003347396223,0.05028768986365837,0.042605239344366684,0.02633644470280428,0.04924402915262615,0.04370767360410216,0.022945717102222988,0.024673352788959303,0.02877831345119516,-12.263827903692755,-1.5277292784129244,-0.4190211156330777,11.21238668873038,-4.02266612219459,-5.907500026513925,5.0559728063751646,-1.4615868097596734,4.412677625683664e-29,0.12746774084375012,0.6754534058039328,3.4297919062513478e-25,7.030125973588156e-05,8.12143522725538e-09,6.866170939951067e-07,0.1447365747797569,15.101766711253868,15.688023896433725,46.64737387683737,15.101766711253868,15.101766711253868,125.20220898768032,106.00451950681574,90.13560078885179,0.0,0.0,0.0,0.0,0.20696630003085356
64,64,64,64,64,35.0,-122.0809673,47.35058083,-0.6514791238272915,0.219596590350866,-0.7011945010930716,0.049715377265780125,0.9311015435290452,-0.5597244082807231,0.07859928635980701,-0.004748062390628529,0.5268777521009361,0.007514011891482344,-0.13027331287547125,0.11753777664855035,-0.04804719821380682,0.04405857014024856,0.03625486666433017,0.02719532248772866,0.06626104440324887,0.03737505927780752,0.02277797443657901,0.024185633750029342,0.02816247533844015,-12.704098351330776,2.1679651200355385,-0.17459114128067413,7.9515461436811075,0.20104347756697727,-5.719266796009135,4.859817934206824,-1.7060715592789235,9.421417925954291e-31,0.0308234141723433,0.8615001568733365,2.4672840699209625e-14,0.8407793915915667,2.268683179229236e-08,1.764765847409847e-06,0.08886691297999688,13.170641659361804,13.494553397814489,33.38713993468508,13.170641659361804,13.170641659361804,115.3360333325812,86.77142028901247,69.37187658427176,0.0,0.0,0.0,0.0,0.2265633990702415
65,65,65,65,65,36.0,-122.1421827,47.35028785,-0.9238648862717216,-0.32430233384199625,-0.7574530047905403,-0.16641188148118113,0.9087590350664432,-0.5978786093125213,0.04536252863859352,-0.005490617960479829,0.5119526448021556,-0.054219249380021976,-0.13230556918722164,0.120877616693182,-0.0466138647185976,0.04564551497953586,0.03561355318379411,0.027210990877987697,0.061894349048669764,0.03548726644754994,0.02283478377554566,0.024452806334318303,0.02843036676900188,-13.098299133673196,1.273743408990588,-0.20177942012841066,8.271395574410013,-1.5278508267228148,-5.794036435278664,4.943302418566831,-1.6395801396913912,2.8857775235493776e-32,0.20358533750345398,0.8402044207374837,2.6748486774952036e-15,0.1274375575452356,1.5132108251756222e-08,1.1852028059875375e-06,0.1019758146378246,14.584199375198875,15.597171476353465,39.55366340014082,14.584199375198875,14.584199375198875,124.10155038633305,97.67715779850091,80.56526825557445,0.0,0.0,0.003375164145329151,0.0,0.339996320884955
66,66,66,66,66,37.0,-122.1845942,47.35731079,-1.0735995279383876,0.06848400343365313,-1.1036464033164486,0.030046875378060944,0.875711874369812,-0.6118945223011889,0.017803682567332828,-0.008278405517974825,0.5181490508891324,-0.1046353850819847,-0.1330813835750353,0.12249531971736485,-0.04568621267355775,0.04868239233397355,0.035915906497253285,0.027289914855422988,0.06622578114353699,0.0385558947517579,0.02285866031740284,0.024518284943656297,0.028516391575018337,-12.569113656194984,0.4957046697037813,-0.3033503608139605,7.823977942458726,-2.7138621929455806,-5.82192402035553,4.996080272289131,-1.6021035674647195,3.0808189253677374e-30,0.6204086557557316,0.7618000689036053,5.888096260181662e-14,0.006973882312843968,1.2997150756048263e-08,9.189082076214346e-07,0.11001960168005244,15.264404959625207,16.30763400871587,41.34506234717079,15.264404959625207,15.264404959625207,129.25890797675214,104.9429120982276,88.0694108794705,0.0,0.0,0.03223739369301622,0.0,0.40557697491781725
67,67,67,67,67,38.0,-122.1171501,47.36413389,-0.9258813042700488,-0.30625720003737045,-0.7705990338857109,-0.15528227038433762,0.9188182676114968,-0.5662472326026479,0.07177034563174513,-0.0064472162458599465,0.5261882217228688,-0.00018719081013449188,-0.13057348543571534,0.1197801723963306,-0.0479220456445842,0.04458904344268084,0.03581718958158226,0.027325545898370773,0.06469092944173926,0.03808011543625466,0.022785413077504105,0.024307657581057542,0.02821905479897883,-12.699246022861152,2.0037961233186907,-0.2359409861321141,8.133879452091572,-0.004915710154499019,-5.730573546837722,4.927672359909858,-1.698215832740024,9.832135652184902e-31,0.04584920197580245,0.8136141427820017,7.002140759279298e-15,0.9960805999533796,2.134479190219825e-08,1.277444947299564e-06,0.09034082154967138,14.843392742887286,15.958249829742945,37.18835546900796,14.843392742887286,14.843392742887286,122.63071226876436,93.00607496738024,75.57100729369034,0.0,0.0,0.011990706223812958,0.0,0.36704872011171275
68,68,68,68,68,39.0,-122.3154281,47.35962531,-0.5595425944457937,0.06744893885499059,-0.8256730082227287,0.266130413776935,0.8581525336921972,-0.606228708124107,-0.0507141549385217,-0.013969248811220605,0.5859668634150699,-0.19746957428563644,-0.13513459253827606,0.1252265713434996,-0.041477530433393806,0.047450456673475784,0.043479056524533134,0.026276375189159342,0.04766437395476362,0.04469309582003191,0.02293668176457001,0.024664758871982297,0.028733388914038344,-12.776035271816072,-1.1664042183138483,-0.5316276963872779,12.293602428748732,-4.418346294040534,-5.891636546443117,5.077145574115041,-1.4435307494525655,5.0012685781539794e-31,0.24423183036802146,0.5953154456161951,3.4075137459176234e-29,1.3218085473601536e-05,8.864669569352898e-09,6.189938449479459e-07,0.1497503978150436,15.820035724017654,16.133070379461046,43.63725795564914,15.820035724017654,15.820035724017654,125.5261751985428,104.7795123742182,90.82430328600576,0.0,0.0,0.0,0.0,0.21239968958234515
69,69,69,69,69,40.0,-122.0520176,47.36723318,-0.962098844916945,0.4028175414765549,-0.9959170540420782,0.033818209125133225,0.9366662578355536,-0.5258751523606364,0.08545051842837847,-0.006880888785708517,0.5400412090978906,0.029765298279887636,-0.12801579165224633,0.11457456720787185,-0.04972699674064143,0.04373573229617138,0.036584398912346335,0.026877701183020332,0.06611191638751097,0.039661578126224124,0.022720567764959343,0.023860473156359217,0.027807904477182368,-12.023924712166568,2.335709235871606,-0.256007340019668,8.168591059022884,0.7504819446457401,-5.634357071379082,4.801856461816885,-1.788232435185638,3.5098343472252183e-28,0.02006110946873222,0.7980930326890407,5.49756672753287e-15,0.4534602234738503,3.5755248104155914e-08,2.3191463892784985e-06,0.0745888181380747,12.088881652241906,13.244947158210895,32.20290529674849,12.088881652241906,12.088881652241906,110.31938205956287,81.47653793393219,63.200733935929726,0.0,0.0,0.0,0.0,0.21359673816776364
70,70,70,70,70,41.0,-122.2684206,47.36603797,-1.0985687778467066,-0.24974650378232754,-1.0818427141810396,-0.016726063665666983,0.840058187149805,-0.6035524092996243,-0.04432528248680507,-0.016183048350912256,0.6325731049033732,-0.1829900330412529,-0.13419027161457467,0.1248596111897401,-0.04303570177280002,0.04989752520327185,0.038037084007170485,0.026536302561060102,0.05291465876983338,0.041111732227371335,0.022901184324951387,0.024621619754927132,0.028677742470610636,-12.095838557942116,-1.165317574776478,-0.6098456374498678,11.954591026560733,-4.4510416644381126,-5.859534149435719,5.071137172636822,-1.5006656056313925,1.8883272823266368e-28,0.2446706674458129,0.5423531171074527,6.371099797823767e-28,1.144785359006465e-05,1.0577437481587304e-08,6.374993323775833e-07,0.13432842537845074,13.964711494664,15.005649189074935,43.58674381171344,13.964711494664,13.964711494664,131.56462007293283,108.96922870891683,93.05125137177477,0.0,0.0,0.008518868032010346,0.0,0.3578796301888734
71,71,71,71,71,42.0,-122.0354875,47.36913386,-0.6554871523462256,0.2139947220797751,-0.4764783857063168,-0.17900876663990872,0.9392333333294466,-0.5121063335666625,0.08606596169378189,-0.0070478084513158346,0.5465198781948122,0.03305824812749812,-0.12732420146430046,0.1133359843956489,-0.05024221815911277,0.043299011296945966,0.03693514185139711,0.02680698746510744,0.06427270733238988,0.03841965648717106,0.022704949493642625,0.023789060950848963,0.02767513546682816,-11.827206170012088,2.3301917193131443,-0.2629093798954253,8.5031407712212,0.8604514238313606,-5.6077729439544095,4.764205894037372,-1.8154280841491768,1.8980670524863967e-27,0.02035431460022115,0.7927725136082315,5.161229540115207e-16,0.3901193532535507,4.118322512601084e-08,2.76553742299424e-06,0.07029938722076322,11.586794015601047,11.923185648150525,30.24653537836184,11.586794015601047,11.586794015601047,105.98450240613144,76.56597650025138,59.973483631808605,0.0,0.0,0.0,0.0,0.1717216452922309
72,72,72,72,72,43.0,-122.2245625,47.36457616,-0.9206033558591236,-0.17730779441944522,-1.0117422453349278,0.09113888947580416,0.8400848624624315,-0.615082844646202,-0.010223134517385737,-0.013485930116795126,0.582495535613603,-0.1383492604768806,-0.13343664647192974,0.12386190174925812,-0.04457329563896785,0.049858189619665975,0.03689645117486065,0.02716686330216565,0.0579059113403167,0.04055950488268393,0.022872860996039933,0.02456759167588121,0.02859737795350873,-12.33664618266825,-0.27707636349458065,-0.4964110124454476,10.059344929229072,-3.4110194608402638,-5.833841533642517,5.041678622119778,-1.5586497374490569,2.3439781987827208e-29,0.7818822834056471,0.6199108214522533,4.074107429223075e-21,0.0007215345646369474,1.2177182353974364e-08,7.362562743053194e-07,0.11996780941042845,14.877092882334873,15.859367742598856,41.55786205128814,14.877092882334873,14.877092882334873,132.7995485101321,108.94276792789982,92.00086826902495,0.0,0.0,0.044848312883006176,0.0,0.42394867876947184
73,73,73,73,73,44.0,-122.1753939,47.37463196,-1.0691643422950972,-0.1636003872326417,-0.9748669263770094,-0.09429741591808748,0.8753573102068711,-0.5761972106766446,0.04615552329085566,-0.012195988212274729,0.5248616803316964,-0.10265274341848107,-0.1317939780465332,0.12258348165825694,-0.0466504285588311,0.04695708917621565,0.03580451059354856,0.027720182426296272,0.062240481656543466,0.044736089816448485,0.022821856571674383,0.0244196439205076,0.02837296595459703,-12.270718240527046,1.28909800820381,-0.4399678192848116,8.432802355675804,-2.294629321419547,-5.774901688327621,5.01987179081311,-1.6441858293377585,4.1565379218012094e-29,0.19820099598238647,0.6602273996097114,8.530405286944248e-16,0.02233575632355004,1.6791033660093926e-08,8.18735170283313e-07,0.10102056610161707,17.017799803094327,17.196361401112526,39.296528816536494,17.017799803094327,17.017799803094327,130.6720442413779,104.58844342934496,86.18682612357607,0.0,0.016582785399422057,0.10736842752949192,0.0,0.49338269947352464
74,74,74,74,74,45.0,-122.1491927,47.37187686,-0.5132369117255378,-0.09239795530060656,-0.6095393826385147,0.09630247091297696,0.8973981282542559,-0.5708277724680976,0.06005641487572645,-0.009497542248888371,0.5260444670704256,-0.05091952716958606,-0.1311949006823162,0.12147238899800387,-0.04742117961142139,0.04549426305545346,0.03579656311216446,0.02743349859939676,0.060498042533341165,0.041572416086859035,0.022803401141900884,0.024374167343108228,0.02830202965894112,-12.547247369900449,1.6777145528621422,-0.3462023705972819,8.695231201580059,-1.2248392555101366,-5.75330407362995,4.983652868550198,-1.6755398882298962,3.731011344107658e-30,0.0942804940052065,0.7293951494652492,1.2911564837892243e-16,0.22144561434207005,1.8876910491819866e-08,9.758447399796142e-07,0.09470638552761812,16.21107643214802,16.60087071848613,39.82658756409853,16.21107643214802,16.21107643214802,127.42109628583876,99.5137880839724,81.11309741513256,0.0,0.0027617519845482084,0.07228060750111978,0.0,0.4574854261698216
75,75,75,75,75,46.0,-122.2044801,47.37609735,-0.9986737113192182,-0.09810343454769532,-0.9165505601717132,-0.08212315114750512,0.8491512646526291,-0.5849643435332124,0.027036614581112492,-0.016635823945250698,0.5535559790575479,-0.1273609077942247,-0.13242914670213438,0.12369968318859595,-0.045598445902829535,0.04863739385705187,0.03662266648610375,0.02764039478609055,0.06369810047750622,0.04581590112437788,0.02284283286623932,0.024486799371170303,0.02846913655932626,-12.027049501304624,0.7382481172246532,-0.6018663652959951,8.690305910346979,-2.7798407249150032,-5.797404703593428,5.05168851647613,-1.6016799739538232,3.416666393988503e-28,0.4608500674210511,0.5476461979116578,1.3381787665187482e-16,0.0057274015122887574,1.4857126055432669e-08,7.011448177015883e-07,0.11011331711938896,16.055956414647678,16.639691067879,40.31195435927997,16.055956414647678,16.055956414647678,133.14231372418672,108.0322403996924,90.04783798982551,0.0,0.02006083110942335,0.11397170514273722,0.0,0.4995738940564043
76,76,76,76,76,47.0,-122.1945497,47.37972044,-0.8735165807847416,0.0006006063583072763,-0.7291952987866401,-0.14432128199810146,0.8554472162644932,-0.5729988168890939,0.041244809602392386,-0.016742090523381416,0.5361181269390423,-0.12008691590732262,-0.13200884681060066,0.12346557396149126,-0.04614347990943416,0.048542966629191935,0.03675556193416662,0.027744459704868468,0.06599601609740527,0.04945432920315602,0.022830504801073518,0.02444402711782439,0.028401462258701507,-11.803951358516967,1.1221379141547754,-0.6034390541922715,8.123492274863553,-2.428238697041291,-5.78212562362587,5.050950621448997,-1.6246867675025058,2.3154219520780504e-27,0.26256007232806405,0.5466009221385246,7.526829273683449e-15,0.01566716812334842,1.614488759582071e-08,7.036768090540917e-07,0.10511429682061424,15.91572901611516,16.506092523378076,40.03898343319932,15.91572901611516,15.91572901611516,132.56121023137908,107.17951048524195,88.76196774939714,0.0,0.03510617310553274,0.1390447994619142,0.0,0.5218988010935277
77,77,77,77,77,48.0,-122.0849767,47.37079051,-1.4263100268973574,0.07582391161280344,-1.4145225080102046,-0.011787518887152793,0.9285789904980358,-0.5385847811233254,0.08330318813884849,-0.0070177379180538435,0.5303950668811748,0.02199547058549968,-0.12882794324619185,0.1173109864508712,-0.04923724171285797,0.04356030111749838,0.03618118265914093,0.02705392713298017,0.06152703343774454,0.03909487685537899,0.022740104350955512,0.02406449210785884,0.02797615033335324,-12.364119790415616,2.302389861703498,-0.2593981229992613,8.620520724729062,0.5626177226971713,-5.66523096191415,4.874858190444024,-1.7599720163841561,1.8455647178250934e-29,0.021889544200132068,0.7954780138591486,2.2183798025982664e-16,0.5740493333536856,3.0322844712233665e-08,1.6432893239371555e-06,0.07927133185354975,14.841400427412195,15.129707776400346,35.474162531102785,14.841400427412195,14.841400427412195,117.8446864636662,87.23277187980636,68.4458807097905,0.0,0.0,0.00045039954484228656,0.0,0.32122933139953747
78,78,78,78,78,49.0,-122.1119726,47.38053866,-0.8634845916048483,-0.03183038059213217,-0.8164885005338258,-0.046996091071022435,0.9188762164523084,-0.540707811788595,0.07959136276930531,-0.008636191188041497,0.5268440417814323,0.011181917080500871,-0.12905056701034154,0.11939191998651275,-0.04926267968542292,0.0435993090181257,0.035752087459097893,0.02717781774390914,0.0570940689801039,0.038622211059414935,0.022746920597463333,0.024179329539643364,0.02798745510831112,-12.401751861796813,2.2262018367560117,-0.3177661749526217,9.227649232094956,0.2895203763269544,-5.673320327355999,4.937768013408437,-1.7601700295642075,1.3297527487630308e-29,0.0266260828475004,0.7508486147774679,2.5119230673263463e-18,0.7723517289474334,2.9038035297531546e-08,1.2171034975410722e-06,0.07923770640089206,16.185983417529034,16.719267930322346,37.94740491019634,16.185983417529034,16.185983417529034,122.98852135363796,91.20030949038305,73.69894929347002,0.0,3.9999987967483774e-14,0.05211896687132619,0.0,0.43352511683612516
79,79,79,79,79,50.0,-122.2841052,47.37992583,-1.2961219253167828,-0.3489591213951846,-1.2328135966589486,-0.0633083286578342,0.8673471517061572,-0.5699342825748206,-0.018850406001854968,-0.025959930675521183,0.6649729658832628,-0.19295288094758328,-0.13385478270745044,0.12571201480175312,-0.04223749591977316,0.04675293393103341,0.03999279273906555,0.02676986410492666,0.05215357668822796,0.04357737059076538,0.022898105718853902,0.024582170741182102,0.02864324196770378,-12.190342608563281,-0.4713450777205069,-0.9697445819586205,12.750284987325895,-4.427822934972411,-5.845670569912546,5.113950925056013,-1.474605980963934,8.342918012554333e-29,0.6376830467181895,0.3328321993500769,6.27473855639016e-31,1.2679664560106767e-05,1.1413301331722895e-08,5.164810031290655e-07,0.14120227526887708,14.95003249834057,15.717553697768246,39.29830481328965,14.95003249834057,14.95003249834057,130.88158504749242,108.95484385244544,91.767950638987,0.0,0.0,0.0189396691380384,0.0,0.3822846713522535
